profile_id,profile_identifier,latitude,longitude,country_code,tipo,fecha,orden,source,contact,license,coordenadas,geom,perfil_duplicado
48632,Roa 24,9.41063,-67.206001,VEN,perfil de suelo,01/01/1900,S/D,-,samoy314@gmail.com,PDDL,,0101000020E61000005F7CD11E2FCD50C0518369183ED22240,0
48633,Roa 29,9.38361,-67.202202,VEN,perfil de suelo,01/01/1900,Vertic Haplustalfs  fina  mixta  isohipertÃ©rmica,-,samoy314@gmail.com,PDDL,,0101000020E6100000E44BA8E0F0CC50C04DD6A88768C42240,0
48634,Roa 3,9.43195,-67.185699,VEN,perfil de suelo,01/01/1900,S/D,-,samoy314@gmail.com,PDDL,,0101000020E610000098F90E7EE2CB50C0B003E78C28DD2240,0
48635,Roa 30,9.40303,-67.192902,VEN,perfil de suelo,01/01/1900,S/D,-,samoy314@gmail.com,PDDL,,0101000020E61000005055A18158CC50C01F9DBAF259CE2240,0
48636,Roa 31,9.40288,-67.1978,VEN,perfil de suelo,01/01/1900,S/D,-,samoy314@gmail.com,PDDL,,0101000020E610000086C954C1A8CC50C0CA6C904946CE2240,0
48637,Roa 33,9.38053,-67.228104,VEN,perfil de suelo,01/01/1900,Fluventic Haplustepts  francosa fina  mixta  isohipertÃ©rmica,-,samoy314@gmail.com,PDDL,,0101000020E61000008E05854199CE50C0344B02D4D4C22240,0
48638,Roa 34,9.37824,-67.2295,VEN,perfil de suelo,01/01/1900,Ustic Dystraquerts  muy fina  mixta  isohipertÃ©rmica,-,samoy314@gmail.com,PDDL,,0101000020E6100000A69BC420B0CE50C0FD135CACA8C12240,0
48639,Roa 35,9.369721,-67.225998,VEN,perfil de suelo,01/01/1900,Ustic Dystraquerts  fina  mixta  isohipertÃ©rmica,-,samoy314@gmail.com,PDDL,,0101000020E610000088BD50C076CE50C0F14927124CBD2240,0
48640,Roa 36,9.40005,-67.196098,VEN,perfil de suelo,01/01/1900,S/D,-,samoy314@gmail.com,PDDL,,0101000020E6100000E833A0DE8CCC50C09487855AD3CC2240,0
48641,Roa 6,9.37447,-67.2183,VEN,perfil de suelo,01/01/1900,Aquic Dystrusterts   muy fina  mixta  isohipertÃ©rmica,-,samoy314@gmail.com,PDDL,,0101000020E6100000E02D90A0F8CD50C08FAA2688BABF2240,0
48642,Roa 7,9.37655,-67.220001,VEN,perfil de suelo,01/01/1900,S/D,-,samoy314@gmail.com,PDDL,,0101000020E61000009605137F14CE50C01B9E5E29CBC02240,0
48643,Roa 8,9.37963,-67.222198,VEN,perfil de suelo,01/01/1900,S/D,-,samoy314@gmail.com,PDDL,,0101000020E610000025CFF57D38CE50C0352905DD5EC22240,0
48644,Roa 9,9.37965,-67.223297,VEN,perfil de suelo,01/01/1900,S/D,-,samoy314@gmail.com,PDDL,,0101000020E6100000E012807F4ACE50C051DA1B7C61C22240,0
48645,S6K29,-34.847921,-56.285659,URY,perfil de suelo,01/01/1900,S/D,Ministerio de GanaderÂ¡a. Agricultura y Pesca,ffontes@mgap.gub.uy,PDDL,,0101000020E61000006F675F7990244CC0BA4BE2AC886C41C0,0
48646,Santa Ana 2,10.326446,-68.290632,VEN,perfil de suelo,01/01/1900,Fluventic Haplustepts,UCV,samoy314@gmail.com,PDDL,,0101000020E6100000F3CAF5B6991251C0EED11BEE23A72440,0
48647,SantaRosa,10.305729,-68.29993,VEN,perfil de suelo,01/01/1900,Inceptic Haplustalfs,UCV,samoy314@gmail.com,PDDL,,0101000020E6100000B745990D321351C0A8E0F082889C2440,0
48648,SD-106060,10.283991,-67.949818,VEN,perfil de suelo,01/01/1900,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000BCC96FD1C9FC50C078B7B24467912440,1
48649,SD-106070,10.274948,-67.949847,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000000A4D124BCAFC50C08333F8FBC58C2440,0
48651,SD-107060,10.283961,-67.940687,VEN,perfil de suelo,01/01/1900,Typic Endoaquepts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006E313F3734FC50C0CDAD105663912440,0
48652,SD-107061,10.284414,-67.940685,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000009EB5DB2E34FC50C0910C39B69E912440,0
48653,SD-107062,10.283509,-67.940688,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000056EF703B34FC50C04B3E761728912440,0
48654,SD-107070,10.274919,-67.940717,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000A47213B534FC50C01A19E42EC28C2440,0
48655,SD-110060,10.283871,-67.913294,VEN,perfil de suelo,02/09/1993,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000008368AD6873FA50C0CD902A8A57912440,0
48656,SD-110080,10.265785,-67.913356,VEN,perfil de suelo,02/12/1993,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000BE66B96C74FA50C0E388B5F814882440,0
48657,SD1-106060,10.283991,-67.949818,VEN,perfil de suelo,01/01/1900,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000BCC96FD1C9FC50C078B7B24467912440,1
48658,SD-111050,10.292881,-67.903675,VEN,perfil de suelo,02/09/1993,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000009FCDAACFD5F950C0533D997FF4952440,0
48659,SD-111060,10.28384,-67.904163,VEN,perfil de suelo,02/09/1993,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000035D07CCEDDF950C0E197FA7953912440,0
48660,SD-1112070,10.103357,-68.023417,VEN,perfil de suelo,02/08/1993,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E84A04AA7F0151C017A06D35EB342440,0
48661,SD-1112080,10.094314,-68.023444,VEN,perfil de suelo,02/08/1993,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006552431B800151C0221CB3EC49302440,0
48662,SD-1112090,10.08527,-68.023472,VEN,perfil de suelo,02/08/1993,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000CA17B490800151C0EBA86A82A82B2440,0
48663,SD-1113070,10.10333,-68.014291,VEN,perfil de suelo,02/08/1993,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000002368CC24EA0051C0306475ABE7342440,0
48664,SD-1113080,10.094286,-68.014319,VEN,perfil de suelo,02/08/1993,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000882D3D9AEA0051C0FAF02C4146302440,0
48665,SD-1114080,10.094259,-68.005193,VEN,perfil de suelo,01/01/1900,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000C34A0515550051C013B534B742302440,0
48666,SD-112050,10.292852,-67.895001,VEN,perfil de suelo,02/09/1993,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000C93846B247F950C0EA2285B2F0952440,0
48667,SD-112060,10.283809,-67.895032,VEN,perfil de suelo,02/10/1993,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E7374C3448F950C0F59ECA694F912440,0
48668,SD-112070,10.274766,-67.895064,VEN,perfil de suelo,02/09/1993,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000EDF483BA48F950C0001B1021AE8C2440,0
48669,SD-113040,10.301863,-67.885838,VEN,perfil de suelo,02/12/1993,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000076E3DD91B1F850C0B2BE81C98D9A2440,0
48670,SD-113050,10.29282,-67.88587,VEN,perfil de suelo,02/12/1993,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000007BA01518B2F850C0BD3AC780EC952440,0
48671,SD-114030,10.310874,-67.876675,VEN,perfil de suelo,02/11/1993,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000228E75711BF850C0795A7EE02A9F2440,0
48672,SD-114031,10.311326,-67.876673,VEN,perfil de suelo,02/11/1993,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000511212691BF850C0FBC9181F669F2440,0
48673,SD-114032,10.310422,-67.876676,VEN,perfil de suelo,02/11/1993,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000000A4CA7751BF850C0F7EAE3A1EF9E2440,0
48674,SD-114040,10.301832,-67.876707,VEN,perfil de suelo,02/11/1993,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000274BADF71BF850C0C5C551B9899A2440,0
48675,SD-114070,10.274704,-67.876803,VEN,perfil de suelo,02/10/1993,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000003882548A1DF850C02829B000A68C2440,0
48676,SD-114071,10.275156,-67.876801,VEN,perfil de suelo,02/10/1993,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006806F1811DF850C0AB984A3FE18C2440,0
48677,SD-114072,10.274251,-67.876804,VEN,perfil de suelo,02/10/1993,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000002140868E1DF850C064CA87A06A8C2440,0
48678,SD-114080,10.265661,-67.876835,VEN,perfil de suelo,02/10/1993,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000003E3F8C101EF850C033A5F5B704882440,0
48679,SD-1201010,10.085188,-67.996095,VEN,perfil de suelo,01/01/1900,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000622D3E05C0FF50C0F705F4C29D2B2440,0
48680,SD-1201080,10.103275,-67.996039,VEN,perfil de suelo,02/01/1993,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000098A25C1ABFFF50C022FDF675E0342440,0
48681,SD-1202100,10.08516,-67.98697,VEN,perfil de suelo,01/01/1900,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000850838842AFF50C0CFDA6D179A2B2440,0
48682,SD-1203090,10.094175,-67.977816,VEN,perfil de suelo,02/01/1993,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000005B608F8994FE50C09C33A2B437302440,0
48683,SD-1203100,10.085132,-67.977844,VEN,perfil de suelo,01/01/1900,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000C02500FF94FE50C0A7AFE76B962B2440,0
48684,SD-1203101,10.085584,-67.977843,VEN,perfil de suelo,01/01/1900,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000D767CEFA94FE50C02A1F82AAD12B2440,0
48685,SD-1203102,10.08468,-67.977846,VEN,perfil de suelo,01/01/1900,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000090A1630795FE50C025404D2D5B2B2440,0
48686,SD-1204090,10.094147,-67.96869,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000957D5704FFFD50C074081C0934302440,0
48687,SD-1204100,10.085104,-67.968719,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E200FA7DFFFD50C07F8461C0922B2440,0
48688,SD-1205080,10.103161,-67.959536,VEN,perfil de suelo,01/08/1993,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006BD5AE0969FD50C00072C284D1342440,0
48689,SD-1205100,10.085075,-67.959594,VEN,perfil de suelo,01/07/1993,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000005DCF3FC69FD50C0166A4DF38E2B2440,0
48690,SD-1206090,10.094089,-67.950439,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000F37519FED3FC50C0A2D3F36E2C302440,0
48691,SD-1206100,10.085046,-67.950468,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000040F9BB77D4FC50C0AD4F39268B2B2440,0
48692,SD-1207010,10.085017,-67.941343,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000063D4B5F63EFC50C044352559872B2440,0
48693,SD-1207080,10.103103,-67.941284,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E00F3FFF3DFC50C02E3D9AEAC9342440,0
48694,SD-1207081,10.103554,-67.940826,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000007F4E417E36FC50C06FBDA60705352440,0
48695,SD-1207082,10.102653,-67.941742,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000042D13C8045FC50C02EAC1BEF8E342440,0
48696,SD-1207090,10.09406,-67.941313,VEN,perfil de suelo,01/01/1900,Typic Endoaquepts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000002D93E1783EFC50C039B9DFA128302440,0
48697,SD-1208010,10.084988,-67.932218,VEN,perfil de suelo,05/06/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000086AFAF75A9FB50C0DA1A118C832B2440,0
48698,SD-1208011,10.08544,-67.932216,VEN,perfil de suelo,05/06/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000B5334C6DA9FB50C05D8AABCABE2B2440,0
48699,SD-1208012,10.084536,-67.932219,VEN,perfil de suelo,05/06/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006E6DE179A9FB50C058AB764D482B2440,0
48700,SD-1208070,10.112117,-67.932128,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E6EB32FCA7FB50C0B9A6406667392440,0
48701,SD-1208080,10.102622,-67.93216,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000EBA86A82A8FB50C042B3EBDE8A342440,0
48702,SD-1208090,10.094031,-67.932188,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000506EDBF7A8FB50C0CF9ECBD424302440,0
48703,SD-1209010,10.084958,-67.923093,VEN,perfil de suelo,05/06/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000A88AA9F413FB50C030116F9D7F2B2440,0
48704,SD-1209050,10.130173,-67.922942,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000B686527B11FB50C0F8A41309A6422440,0
48705,SD-1209080,10.103044,-67.923032,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000564ACFF412FB50C01A19E42EC2342440,0
48706,SD-1210010,10.084928,-67.913967,VEN,perfil de suelo,01/01/1900,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E3A7716F7EFA50C08507CDAE7B2B2440,0
48707,SD-1210060,10.1211,-67.913846,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000026E5EE737CFA50C05917B7D1003E2440,0
48708,SD-1210070,10.112057,-67.913876,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000005B26C3F17CFA50C06493FC885F392440,0
48709,SD-1210080,10.103014,-67.913907,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000007825C9737DFA50C06F0F4240BE342440,0
48710,SD-1211040,10.138883,-67.904385,VEN,perfil de suelo,12/02/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000008D7F9F71E1F950C0D4F02DAC1B472440,0
48711,SD-1211050,10.130112,-67.904689,VEN,perfil de suelo,12/02/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000004303B16CE6F950C062A2410A9E422440,0
48712,SD-1211060,10.12107,-67.90472,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006002B7EEE6F950C0AE0D15E3FC3D2440,0
48713,SD-1211090,10.093941,-67.904812,VEN,perfil de suelo,12/08/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000D1419770E8F950C0CF81E50819302440,0
48714,SD-1211091,10.094395,-67.905266,VEN,perfil de suelo,12/08/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000910BCEE0EFF950C0D5CF9B8A54302440,0
48715,SD-1211092,10.093487,-67.904357,VEN,perfil de suelo,12/08/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000028BA2EFCE0F950C0CA332F87DD2F2440,0
48716,SD-1212030,10.14862,-67.895499,VEN,perfil de suelo,12/04/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000072A609DB4FF950C02310AFEB174C2440,0
48717,SD-1212031,10.149161,-67.895041,VEN,perfil de suelo,12/04/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000011E50B5A48F950C064ADA1D45E4C2440,0
48718,SD-1212032,10.148169,-67.895957,VEN,perfil de suelo,12/04/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000D367075C57F950C0E28FA2CEDC4B2440,0
48719,SD-1212040,10.139125,-67.895532,VEN,perfil de suelo,12/07/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006021736550F950C0AC1C5A643B472440,0
48720,SD-1212050,10.130082,-67.895563,VEN,perfil de suelo,12/02/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000007D2079E750F950C0B7989F1B9A422440,0
48721,SD-1212060,10.121039,-67.895594,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000009B1F7F6951F950C0C214E5D2F83D2440,0
48722,SD-1212090,10.093911,-67.895686,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000000B5F5FEB52F950C02578431A15302440,0
48723,SD-1213040,10.139094,-67.886405,VEN,perfil de suelo,12/03/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000B28009DCBAF850C0C0232A5437472440,0
48724,SD-1213041,10.139546,-67.886403,VEN,perfil de suelo,12/03/1992,Typic Endoaquepts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E204A6D3BAF850C04293C49272472440,0
48725,SD-1213042,10.138642,-67.886407,VEN,perfil de suelo,12/03/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000083FC6CE4BAF850C03EB48F15FC462440,0
48726,SD-1213050,10.130232,-67.886436,VEN,perfil de suelo,12/01/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000D07F0F5EBBF850C00CC9C9C4AD422440,0
48727,SD-1213060,10.121008,-67.886467,VEN,perfil de suelo,06/11/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000ED7E15E0BBF850C0D61BB5C2F43D2440,0
48728,SD-1213080,10.102923,-67.88653,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000103B53E8BCF850C02E03CE52B2342440,0
48729,SD-1213090,10.09388,-67.886561,VEN,perfil de suelo,12/08/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000002E3A596ABDF850C0397F130A11302440,0
48730,SD-1214030,10.148106,-67.877247,VEN,perfil de suelo,12/07/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E7E099D024F850C0C9AEB48CD44B2440,0
48731,SD-1214040,10.139063,-67.877278,VEN,perfil de suelo,12/03/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000005E09F5225F850C0D42AFA4333472440,0
48732,SD-1214050,10.13002,-67.87731,VEN,perfil de suelo,12/01/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000000A9DD7D825F850C0DFA63FFB91422440,0
48733,SD-1214051,10.130472,-67.877308,VEN,perfil de suelo,12/01/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000003A2174D025F850C06116DA39CD422440,0
48734,SD-1214052,10.129568,-67.877311,VEN,perfil de suelo,12/01/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000F35A09DD25F850C05D37A5BC56422440,0
48735,SD-1214060,10.121249,-67.87734,VEN,perfil de suelo,06/10/1992,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000040DEAB5626F850C06D585359143E2440,0
48736,SD-1214061,10.120979,-67.877798,VEN,perfil de suelo,06/11/1992,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000A19FA9D72DF850C06D01A1F5F03D2440,0
48737,SD-1214062,10.121429,-67.87734,VEN,perfil de suelo,06/11/1992,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000040DEAB5626F850C06C921FF12B3E2440,0
48738,SD-1214070,10.111934,-67.87719,VEN,perfil de suelo,06/09/1992,Typic Endoaquepts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000359886E123F850C0F59ECA694F392440,0
48739,SD-1214080,10.102892,-67.877404,VEN,perfil de suelo,06/09/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000004B581B6327F850C0420A9E42AE342440,0
48740,SD-1301060,10.111903,-67.868247,VEN,perfil de suelo,06/10/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006876DD5B91F750C009A69A594B392440,0
48741,SD-1301070,10.102861,-67.868279,VEN,perfil de suelo,06/09/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000006E3315E291F750C056116E32AA342440,0
48742,SD-1303070,10.102797,-67.850027,VEN,perfil de suelo,06/09/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E36DA5D766F650C0FB40F2CEA1342440,0
48743,SD-1304070,10.102765,-67.840902,VEN,perfil de suelo,06/08/1992,Typic Endoaquepts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000006499F56D1F550C0CD58349D9D342440,0
48744,SD-1304071,10.103218,-67.8409,VEN,perfil de suelo,06/08/1992,Typic Endoaquepts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000036CD3B4ED1F550C091B75CFDD8342440,0
48745,SD-1305070,10.094143,-67.831808,VEN,perfil de suelo,06/08/1992,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000046239F573CF550C06F4BE48233302440,0
48746,SD-1306070,10.102701,-67.822651,VEN,perfil de suelo,02/01/1992,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000063416150A6F450C07288B83995342440,0
48747,SD-1306080,10.093658,-67.822684,VEN,perfil de suelo,06/02/1992,Aquic Haplustalfs,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000051BCCADAA6F450C07D04FEF0F32F2440,0
48749,SD-1306082,10.093206,-67.822686,VEN,perfil de suelo,06/02/1992,Aquic Haplustalfs,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000022382EE3A6F450C0FB9463B2B82F2440,0
48750,SD-1307060,10.111711,-67.813493,VEN,perfil de suelo,06/02/1992,Plinthic  Haplustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000098A1F14410F450C0F834272F32392440,0
48751,SD-1307070,10.102668,-67.813526,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000861C5BCF10F450C003B16CE690342440,0
48752,SD-1307080,10.093625,-67.813559,VEN,perfil de suelo,06/01/1992,Kandic Paleustults,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000007497C45911F450C00E2DB29DEF2F2440,0
48753,SD-1308060,10.111678,-67.804367,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000D3BEB9BF7AF350C0895DDBDB2D392440,0
48754,SD-1308070,10.102635,-67.8044,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000C139234A7BF350C094D920938C342440,0
48755,SD-1308080,10.093593,-67.804434,VEN,perfil de suelo,01/01/1900,Aquic Haplustalfs,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000009772BED87BF350C0E144F46BEB2F2440,0
48756,SD-1309060,10.111644,-67.795241,VEN,perfil de suelo,01/01/1900,Chromic Haplusterts,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E61000000EDC813AE5F250C0D996016729392440,0
48757,SD-1309070,10.102602,-67.795275,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000E4141DC9E5F250C02502D53F88342440,0
48758,SD-1309071,10.1026,-67.794819,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000053CF8250DEF250C0A323B9FC87342440,0
48759,SD-1309072,10.102604,-67.795731,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000755AB741EDF250C0A8E0F08288342440,0
48760,SD-1309080,10.093559,-67.795309,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E6100000BA4DB857E6F250C0317E1AF7E62F2440,0
48761,SD-1310060,10.111611,-67.786116,VEN,perfil de suelo,01/01/1900,Fluventic Haplustolls,SISDELAV,jesus.viloria@gmail.com,PDDL,,0101000020E610000031B77BB94FF250C06ABFB51325392440,0
